time,x,y,z,roll,pitch,thrust,voltage,yaw,state
1776375856.739,0.000,0.000,0.000,0.000,0.000,0.500,12.600,0.000,LANDED
1776375857.174,0.000,0.000,0.000,0.000,0.000,0.500,12.600,0.000,LANDED
1776375857.608,0.000,0.000,0.000,0.000,0.000,0.500,12.600,0.000,LANDED
1776375858.040,0.000,0.000,0.000,0.000,0.000,0.500,12.600,0.000,LANDED
1776375858.478,0.000,0.000,0.000,0.000,0.000,0.500,12.600,0.000,LANDED
1776375858.909,0.000,0.000,0.000,0.000,0.000,0.500,12.600,0.000,LANDED
1776375859.344,0.000,0.000,0.000,0.000,0.000,0.500,12.600,0.000,LANDED
1776375859.775,0.000,0.000,0.000,0.000,0.000,0.500,12.600,0.000,LANDED
1776375860.209,0.000,0.000,0.000,0.000,0.000,0.500,12.600,0.000,LANDED
1776375860.643,0.000,0.000,0.000,0.000,0.000,0.500,12.600,0.000,LANDED
1776375861.078,0.000,0.000,0.000,0.000,0.000,0.500,12.600,0.000,LANDED
1776375861.511,0.000,0.000,0.000,0.000,0.000,0.500,12.600,0.000,LANDED
1776375861.947,0.000,0.000,0.000,0.000,0.000,0.500,12.600,0.000,LANDED
1776375862.382,0.000,0.000,0.000,0.000,0.000,0.500,12.600,0.000,LANDED
1776375862.817,0.000,0.000,0.000,0.000,0.000,0.500,12.600,0.000,LANDED
1776375863.251,0.000,0.000,0.000,0.000,0.000,0.500,12.600,0.000,LANDED
1776375863.685,0.000,0.000,0.000,0.000,0.000,0.500,12.600,0.000,LANDED
1776375864.117,0.000,0.000,0.000,0.000,0.000,0.500,12.600,0.000,LANDED
1776375864.550,0.000,0.000,0.000,0.000,0.000,0.500,12.600,0.000,LANDED
1776375864.987,0.000,0.000,0.000,0.000,0.000,0.500,12.600,0.000,LANDED
1776375865.420,0.000,0.000,0.000,0.000,0.000,0.500,12.600,0.000,LANDED
1776375865.854,0.000,0.000,0.000,0.000,0.000,0.500,12.600,0.000,LANDED
1776375866.292,0.000,0.000,0.078,0.000,0.000,0.700,12.599,0.000,TAKEOFF
1776375866.722,0.000,0.000,1.914,0.000,0.000,0.900,12.594,0.000,HOVER
1776375867.155,0.000,0.000,6.041,0.000,0.000,0.900,12.590,0.000,HOVER
1776375867.590,0.000,0.000,12.282,0.000,0.000,0.900,12.585,0.000,HOVER
1776375868.026,0.000,0.000,20.474,0.000,0.000,0.900,12.580,0.000,HOVER
1776375868.458,0.000,0.000,30.464,0.000,0.000,0.900,12.576,0.000,HOVER
1776375868.894,0.000,0.000,42.113,0.000,0.000,0.900,12.571,0.000,HOVER
1776375869.326,0.000,0.000,52.986,0.000,0.000,0.300,12.569,0.000,HOVER
1776375869.760,0.000,0.000,61.799,0.000,0.000,0.300,12.568,0.000,HOVER
1776375870.193,0.000,0.000,68.734,0.000,0.000,0.362,12.566,0.000,HOVER
1776375870.627,0.000,0.000,74.343,0.000,0.000,0.323,12.564,0.000,HOVER
1776375871.066,0.000,0.000,78.964,0.000,0.000,0.300,12.562,0.000,HOVER
1776375871.501,0.000,0.000,82.757,0.000,0.000,0.300,12.560,0.000,HOVER
1776375871.936,0.000,0.000,85.869,0.000,0.000,0.301,12.558,0.000,HOVER
1776375872.369,0.000,0.000,88.441,0.000,0.000,0.363,12.555,0.000,HOVER
1776375872.805,0.000,0.000,90.550,0.000,0.000,0.300,12.553,0.000,HOVER
1776375873.240,0.000,0.000,92.286,0.000,0.000,0.300,12.550,0.000,HOVER
1776375873.672,0.000,0.000,93.678,0.000,0.000,0.300,12.548,0.000,HOVER
1776375874.104,0.000,0.000,94.840,0.000,0.000,0.300,12.546,0.000,HOVER
1776375874.535,0.000,0.000,95.796,0.000,0.000,0.325,12.543,0.000,HOVER
1776375874.968,0.000,0.000,96.579,0.000,0.000,0.316,12.541,0.000,HOVER
1776375875.401,0.000,0.000,97.231,0.000,0.000,0.347,12.538,0.000,HOVER
1776375875.832,0.000,0.000,97.759,0.000,0.000,0.300,12.535,0.000,HOVER
1776375876.263,0.000,0.000,98.188,0.000,0.000,0.300,12.533,0.000,HOVER
1776375876.698,0.000,0.000,98.559,0.000,0.000,0.377,12.530,0.000,HOVER
1776375877.134,0.001,0.026,98.861,0.000,0.000,0.300,12.528,0.000,HOVER
1776375877.569,0.003,0.075,99.116,-0.267,-0.011,0.300,12.525,0.000,FLYING
1776375878.002,0.004,0.091,99.274,-0.266,-0.011,0.300,12.523,0.000,HOVER
1776375878.435,0.004,0.090,99.444,-0.266,-0.011,0.351,12.520,0.000,HOVER
1776375878.870,0.003,0.081,99.577,-0.264,-0.011,0.300,12.517,0.000,HOVER
1776375879.303,0.003,0.070,99.681,-0.263,-0.011,0.300,12.515,0.000,HOVER
1776375879.737,0.003,0.058,99.784,-0.262,-0.011,0.372,12.512,0.000,HOVER
1776375880.169,0.002,0.048,99.864,-0.262,-0.011,0.300,12.510,0.000,HOVER
1776375880.606,0.002,0.038,99.935,-0.261,-0.011,0.300,12.507,0.000,HOVER
1776375881.041,0.001,0.031,99.986,-0.260,-0.011,0.300,12.504,0.000,HOVER
1776375881.475,0.001,0.024,100.022,-0.260,-0.011,0.300,12.502,0.000,HOVER
1776375881.910,0.001,0.019,100.070,-0.260,-0.011,0.300,12.499,0.000,HOVER
1776375882.341,0.001,0.015,100.053,-0.259,-0.011,0.300,12.497,0.000,HOVER
1776375882.772,0.001,0.012,100.092,-0.259,-0.011,0.380,12.494,0.000,HOVER
1776375883.226,0.000,0.009,100.119,-0.259,-0.011,0.300,12.491,0.000,HOVER
1776375883.675,0.000,0.007,100.150,-0.259,-0.011,0.300,12.489,0.000,HOVER
1776375884.109,0.000,0.006,100.119,-0.259,-0.011,0.300,12.486,0.000,HOVER
1776375884.541,0.000,0.004,100.143,-0.259,-0.011,0.371,12.484,0.000,HOVER
1776375884.975,0.000,0.003,100.156,-0.259,-0.011,0.300,12.481,0.000,HOVER
1776375885.410,0.000,0.003,100.171,-0.259,-0.011,0.300,12.478,0.000,HOVER
1776375885.845,0.000,0.002,100.192,-0.259,-0.011,0.300,12.476,0.000,HOVER
1776375886.277,0.000,0.002,100.150,-0.259,-0.011,0.300,12.473,0.000,HOVER
1776375886.709,0.000,0.001,100.172,-0.259,-0.011,0.388,12.471,0.000,HOVER
1776375887.142,0.000,0.001,100.186,-0.259,-0.011,0.300,12.468,0.000,HOVER
1776375887.575,0.000,0.001,100.184,-0.259,-0.011,0.300,12.465,0.000,HOVER
1776375888.009,0.000,0.001,100.201,-0.259,-0.011,0.300,12.463,0.000,HOVER
1776375888.442,0.031,0.011,100.157,-0.301,-0.134,0.300,12.460,0.000,HOVER
1776375888.876,0.041,0.015,100.176,-0.301,-0.133,0.389,12.458,0.000,HOVER
1776375889.309,0.042,0.015,100.189,-0.301,-0.133,0.300,12.455,0.000,HOVER
1776375889.741,0.038,0.014,100.184,-0.301,-0.132,0.300,12.452,0.000,HOVER
1776375890.174,0.033,0.012,100.199,-0.301,-0.132,0.300,12.450,0.000,HOVER
1776375890.607,0.028,0.010,100.158,-0.301,-0.131,0.300,12.447,0.000,HOVER
1776375891.042,0.023,0.008,100.168,-0.300,-0.131,0.359,12.445,0.000,HOVER
1776375891.476,0.019,0.007,100.170,-0.300,-0.131,0.300,12.442,0.000,HOVER
1776375891.908,0.015,0.005,100.169,-0.300,-0.130,0.300,12.439,0.000,HOVER
1776375892.343,0.012,0.004,100.166,-0.300,-0.130,0.300,12.437,0.000,HOVER
1776375892.777,0.009,0.003,100.161,-0.300,-0.130,0.311,12.434,0.000,HOVER
1776375893.211,0.007,0.003,100.172,-0.300,-0.130,0.371,12.432,0.000,HOVER
1776375893.643,0.006,0.002,100.177,-0.300,-0.130,0.300,12.429,0.000,HOVER
1776375894.076,0.005,0.002,100.184,-0.300,-0.130,0.300,12.426,0.000,HOVER
1776375894.509,0.004,0.001,100.196,-0.300,-0.130,0.300,12.424,0.000,HOVER
1776375894.947,0.003,0.001,100.154,-0.300,-0.130,0.300,12.421,0.000,HOVER
1776375895.384,0.002,0.001,100.159,-0.300,-0.130,0.347,12.419,0.000,HOVER
1776375895.817,0.002,0.001,100.156,-0.300,-0.130,0.300,12.416,0.000,HOVER
1776375896.250,0.001,0.000,100.151,-0.300,-0.129,0.313,12.413,0.000,HOVER
1776375896.683,0.001,0.000,100.161,-0.300,-0.129,0.364,12.411,0.000,HOVER
1776375897.120,0.001,0.000,100.162,-0.300,-0.129,0.300,12.408,0.000,HOVER
1776375897.553,0.001,0.000,100.164,-0.300,-0.129,0.300,12.406,0.000,HOVER
1776375897.988,0.000,0.000,100.167,-0.300,-0.129,0.300,12.403,0.000,HOVER
1776375898.486,0.000,0.000,100.173,-0.300,-0.129,0.300,12.400,0.000,HOVER
1776375898.935,0.000,0.000,100.185,-0.300,-0.129,0.300,12.398,0.000,HOVER
1776375899.372,-0.073,-0.029,100.149,-0.164,0.208,0.300,12.395,0.000,FLYING
1776375899.808,-0.112,-0.045,100.141,-0.161,0.217,0.300,12.393,0.000,FLYING
1776375900.242,-0.120,-0.048,100.160,-0.161,0.216,0.398,12.390,0.000,HOVER
1776375900.679,-0.112,-0.045,100.173,-0.162,0.214,0.300,12.387,0.000,HOVER
1776375901.113,-0.098,-0.040,100.141,-0.162,0.213,0.300,12.385,0.000,HOVER
1776375901.548,-0.083,-0.033,100.136,-0.163,0.212,0.300,12.382,0.000,HOVER
1776375901.981,-0.068,-0.028,100.143,-0.163,0.211,0.352,12.380,0.000,HOVER
1776375902.414,-0.056,-0.022,100.141,-0.164,0.210,0.300,12.377,0.000,HOVER
1776375902.845,-0.045,-0.018,100.134,-0.164,0.209,0.300,12.374,0.000,HOVER
1776375903.279,-0.035,-0.014,100.144,-0.164,0.208,0.363,12.372,0.000,HOVER
1776375903.709,-0.028,-0.011,100.145,-0.164,0.208,0.300,12.369,0.000,HOVER
1776375904.143,-0.022,-0.009,100.147,-0.164,0.208,0.300,12.367,0.000,HOVER
1776375904.577,-0.017,-0.007,100.149,-0.165,0.207,0.300,12.364,0.000,HOVER
1776375905.011,-0.014,-0.005,100.153,-0.165,0.207,0.300,12.361,0.000,HOVER
1776375905.444,-0.011,-0.004,100.161,-0.165,0.207,0.300,12.359,0.000,HOVER
1776375905.878,-0.008,-0.003,100.156,-0.165,0.207,0.300,12.356,0.000,HOVER
1776375906.313,-0.007,-0.003,100.164,-0.165,0.207,0.300,12.354,0.000,HOVER
1776375906.744,-0.005,-0.002,100.130,-0.165,0.206,0.300,12.351,0.000,HOVER
1776375907.178,-0.004,-0.002,100.122,-0.165,0.206,0.300,12.348,0.000,HOVER
1776375907.609,-0.003,-0.001,100.138,-0.165,0.206,0.384,12.346,0.000,HOVER
1776375908.040,-0.002,-0.001,100.146,-0.165,0.206,0.300,12.343,0.000,HOVER
1776375908.477,-0.002,-0.001,100.152,-0.165,0.206,0.300,12.341,0.000,HOVER
1776375908.912,-0.001,-0.001,100.130,-0.165,0.206,0.300,12.338,0.000,HOVER
1776375909.344,-0.001,-0.000,100.131,-0.165,0.206,0.300,12.335,0.000,HOVER
1776375909.776,-0.001,-0.000,100.133,-0.165,0.206,0.300,12.333,0.000,HOVER
1776375910.210,0.005,0.020,100.136,-0.312,0.162,0.300,12.330,0.000,HOVER
1776375910.643,0.011,0.039,100.141,-0.293,0.168,0.300,12.328,0.000,HOVER
1776375911.078,0.013,0.044,100.153,-0.292,0.168,0.300,12.325,0.000,HOVER
1776375911.513,0.012,0.042,100.122,-0.292,0.168,0.300,12.322,0.000,HOVER
1776375911.946,0.011,0.038,100.118,-0.291,0.168,0.300,12.320,0.000,HOVER
1776375912.382,0.009,0.032,100.114,-0.291,0.168,0.320,12.317,0.000,HOVER
1776375912.815,0.008,0.027,100.117,-0.290,0.169,0.342,12.315,0.000,HOVER
1776375913.294,0.006,0.022,100.111,-0.290,0.169,0.300,12.312,0.000,HOVER
1776375913.728,0.005,0.017,100.117,-0.290,0.169,0.352,12.309,0.000,HOVER
1776375914.159,0.004,0.014,100.115,-0.290,0.169,0.300,12.307,0.000,HOVER
1776375914.593,0.003,0.011,100.108,-0.289,0.169,0.300,12.304,0.000,HOVER
1776375915.024,0.003,0.009,100.117,-0.289,0.169,0.362,12.302,0.000,HOVER
1776375915.459,0.002,0.007,100.118,-0.289,0.169,0.300,12.299,0.000,HOVER
1776375915.892,0.002,0.005,100.119,-0.289,0.169,0.300,12.296,0.000,HOVER
1776375916.324,0.001,0.004,100.119,-0.289,0.169,0.300,12.294,0.000,HOVER
1776375916.774,0.001,0.003,100.120,-0.289,0.169,0.300,12.291,0.000,HOVER
1776375917.254,0.001,0.003,100.122,-0.289,0.169,0.300,12.289,0.000,HOVER
1776375917.797,0.001,0.002,100.125,-0.289,0.169,0.300,12.286,0.000,HOVER
1776375918.239,0.000,0.002,100.132,-0.289,0.169,0.300,12.283,0.000,HOVER
1776375918.673,0.000,0.001,100.134,-0.289,0.169,0.300,12.281,0.000,HOVER
1776375919.104,0.000,0.001,100.119,-0.289,0.169,0.300,12.278,0.000,HOVER
1776375919.534,0.000,0.001,100.126,-0.289,0.169,0.300,12.276,0.000,HOVER
1776375919.968,0.000,0.001,100.132,-0.289,0.169,0.300,12.273,0.000,HOVER
1776375920.402,0.000,0.000,100.107,-0.289,0.169,0.300,12.270,0.000,HOVER
1776375920.836,0.473,0.000,100.106,-0.289,0.800,0.300,12.268,0.000,FLYING
1776375921.271,1.428,-0.005,100.104,-0.289,0.800,0.300,12.265,0.000,FLYING
1776375921.706,2.714,-0.015,100.098,-0.236,0.800,0.300,12.263,0.000,FLYING
1776375922.137,4.190,-0.018,100.098,-0.236,0.800,0.334,12.260,0.000,FLYING
1776375922.571,5.765,-0.018,100.090,-0.237,0.800,0.300,12.257,0.000,FLYING
1776375923.006,7.391,-0.016,100.110,-0.237,0.800,0.402,12.255,0.000,FLYING
1776375923.442,9.044,-0.014,100.124,-0.237,0.800,0.300,12.252,0.000,FLYING
1776375923.874,10.711,0.260,100.081,0.800,0.800,0.300,12.250,0.000,FLYING
1776375924.308,12.385,1.559,100.091,0.800,0.800,0.361,12.247,0.000,FLYING
1776375924.743,14.064,3.452,100.093,0.800,0.800,0.300,12.244,0.000,FLYING
1776375925.179,15.744,5.655,100.094,0.800,0.800,0.300,12.242,0.000,FLYING
1776375925.616,17.425,8.020,100.094,0.800,0.800,0.300,12.239,0.000,FLYING
1776375926.052,19.107,10.469,100.093,0.800,0.800,0.300,12.237,0.000,FLYING
1776375926.488,20.789,12.963,100.087,0.800,0.800,0.300,12.234,0.000,FLYING
1776375926.923,22.471,15.479,100.088,0.800,0.800,0.332,12.231,0.000,FLYING
1776375927.355,24.154,18.008,100.080,0.800,0.800,0.304,12.229,0.000,FLYING
1776375927.788,25.836,20.542,100.097,0.800,0.800,0.391,12.226,0.000,FLYING
1776375928.223,27.519,23.080,100.108,0.800,0.800,0.300,12.224,0.000,FLYING
1776375928.656,29.201,25.620,100.096,0.800,0.800,0.300,12.221,0.000,FLYING
1776375929.090,30.883,28.160,100.106,0.800,0.800,0.300,12.218,0.000,FLYING
1776375929.525,32.566,30.701,100.099,0.800,0.800,0.300,12.216,0.000,FLYING
1776375929.959,34.248,33.243,100.112,0.800,0.800,0.300,12.213,0.000,FLYING
1776375930.395,35.931,35.784,100.075,0.800,0.800,0.300,12.211,0.000,FLYING
1776375930.829,37.613,38.325,100.074,0.800,0.800,0.324,12.208,0.000,FLYING
1776375931.263,39.295,40.867,100.074,0.800,0.800,0.329,12.205,0.000,FLYING
1776375931.696,40.978,43.408,100.071,0.800,0.800,0.314,12.203,0.000,FLYING
1776375932.132,42.660,45.950,100.080,0.800,0.800,0.361,12.200,0.000,FLYING
1776375932.568,44.362,48.038,100.081,0.800,0.800,0.300,12.198,0.000,FLYING
1776375933.002,46.082,49.672,100.081,0.800,0.800,0.300,12.195,0.000,FLYING
1776375933.436,47.812,50.899,100.080,0.163,0.800,0.300,12.192,0.000,FLYING
1776375933.908,49.548,51.400,100.075,0.160,0.800,0.300,12.190,0.000,FLYING
1776375934.344,50.918,51.500,100.075,0.173,-0.067,0.331,12.187,0.000,FLYING
1776375934.768,51.467,51.407,100.069,0.190,-0.074,0.309,12.185,0.000,FLYING
1776375935.205,51.582,51.236,100.082,0.207,-0.061,0.377,12.182,0.000,FLYING
1776375935.637,51.489,51.044,100.088,0.223,-0.043,0.300,12.179,0.000,FLYING
1776375936.071,51.310,50.861,100.100,0.237,-0.026,0.300,12.177,0.000,FLYING
1776375936.505,51.108,50.698,100.074,0.249,-0.009,0.300,12.174,0.000,FLYING
1776375936.939,50.914,50.560,100.073,0.258,0.005,0.300,12.172,0.000,FLYING
1776375937.374,50.742,50.446,100.069,0.266,0.017,0.300,12.169,0.000,FLYING
1776375937.809,50.596,50.353,100.066,0.272,0.027,0.321,12.166,0.000,FLYING
1776375938.244,50.474,50.278,100.069,0.277,0.035,0.339,12.164,0.000,FLYING
1776375938.674,50.376,50.218,100.062,0.281,0.041,0.300,12.161,0.000,FLYING
1776375939.108,50.296,50.171,100.074,0.284,0.046,0.369,12.159,0.000,FLYING
1776375939.538,50.233,50.134,100.077,0.286,0.050,0.300,12.156,0.000,FLYING
1776375939.972,50.183,50.105,100.083,0.288,0.053,0.300,12.153,0.000,FLYING
1776375940.405,50.143,50.082,100.095,0.290,0.056,0.300,12.151,0.000,FLYING
1776375940.839,50.112,50.064,100.069,0.291,0.058,0.300,12.148,0.000,FLYING
1776375941.273,50.087,50.050,100.068,0.292,0.059,0.300,12.146,0.000,FLYING
1776375941.705,50.068,50.039,100.064,0.293,0.060,0.300,12.143,0.000,HOVER
1776375942.140,50.053,50.030,100.058,0.293,0.061,0.311,12.140,0.000,HOVER
1776375942.574,50.042,50.024,100.070,0.294,0.062,0.372,12.138,0.000,HOVER
1776375943.011,50.032,50.018,100.075,0.294,0.062,0.300,12.135,0.000,HOVER
1776375943.444,49.985,50.015,100.083,0.293,0.249,0.300,12.133,0.000,FLYING
1776375943.878,49.958,50.012,100.090,0.293,0.254,0.300,12.130,0.000,FLYING
1776375944.314,49.950,50.009,100.064,0.293,0.253,0.300,12.127,0.000,HOVER
1776375944.744,49.950,50.007,100.063,0.293,0.253,0.300,12.125,0.000,HOVER
1776375945.176,49.955,50.006,100.058,0.293,0.252,0.300,12.122,0.000,HOVER
1776375945.610,49.587,49.138,100.055,-0.800,-0.800,0.318,12.120,0.000,FLYING
1776375946.041,48.216,47.402,100.061,-0.800,-0.459,0.350,12.117,0.000,FLYING
1776375946.478,46.711,46.047,100.058,0.800,-0.146,0.300,12.114,0.000,FLYING
1776375946.912,45.561,45.885,100.050,0.800,0.210,0.300,12.112,0.000,FLYING
1776375947.346,45.048,46.346,100.067,0.800,0.590,0.389,12.109,0.000,FLYING
1776375947.780,45.264,47.133,100.077,0.800,0.800,0.300,12.107,0.000,FLYING
1776375948.215,45.976,48.089,100.071,0.800,0.800,0.300,12.104,0.000,FLYING
1776375948.648,46.949,49.133,100.086,0.800,0.800,0.300,12.101,0.000,FLYING
1776375949.081,48.057,50.224,100.040,0.800,0.800,0.300,12.099,0.000,FLYING
1776375949.512,49.236,51.340,100.056,0.800,0.800,0.381,12.096,0.000,FLYING
1776375949.947,50.452,52.467,100.065,0.800,0.800,0.300,12.094,0.000,FLYING
1776375950.381,51.687,52.599,100.081,-0.800,0.800,0.300,12.091,0.000,FLYING
1776375950.817,52.932,51.385,100.034,-0.800,0.800,0.300,12.088,0.000,FLYING
1776375951.253,54.183,49.543,100.055,-0.465,0.800,0.399,12.086,0.000,FLYING
1776375951.686,54.400,47.764,100.071,-0.110,-0.800,0.300,12.083,0.000,FLYING
1776375952.121,53.289,46.470,100.037,0.269,-0.800,0.300,12.081,0.000,FLYING
1776375952.555,51.482,45.902,100.034,0.666,-0.800,0.312,12.078,0.000,FLYING
1776375952.991,49.323,46.082,100.047,0.800,-0.625,0.369,12.075,0.000,FLYING
1776375953.428,47.380,46.721,100.052,0.800,-0.100,0.300,12.073,0.000,FLYING
1776375953.861,46.068,47.601,100.059,0.800,0.279,0.300,12.070,0.000,FLYING
1776375954.294,45.649,48.654,100.072,0.800,0.012,0.300,12.068,0.000,FLYING
1776375954.728,46.081,49.955,100.050,0.800,0.372,0.300,12.065,0.000,FLYING
1776375955.160,47.215,51.397,100.053,0.800,0.566,0.300,12.062,0.000,FLYING
1776375955.592,48.886,52.912,100.056,0.800,0.613,0.300,12.060,0.000,FLYING
1776375956.024,50.830,54.465,100.060,0.800,0.487,0.300,12.057,0.000,FLYING
1776375956.457,52.728,55.344,100.069,-0.800,0.230,0.300,12.055,0.000,FLYING
1776375956.893,54.260,54.761,100.072,-0.800,-0.098,0.300,12.052,0.000,FLYING
1776375957.328,55.174,53.391,100.057,-0.800,-0.466,0.300,12.049,0.000,FLYING
1776375957.762,55.334,51.609,100.065,-0.800,-0.800,0.300,12.047,0.000,FLYING
1776375958.197,54.887,49.612,100.075,-0.800,-0.800,0.300,12.044,0.000,FLYING
1776375958.634,54.114,47.504,100.039,-0.800,-0.800,0.300,12.042,0.000,FLYING
1776375959.069,53.170,45.851,100.034,0.267,-0.800,0.307,12.039,0.000,FLYING
1776375959.503,52.137,45.307,100.049,0.645,-0.800,0.382,12.036,0.000,FLYING
1776375959.935,51.058,45.702,100.057,0.800,-0.800,0.300,12.034,0.000,FLYING
1776375960.369,49.955,46.671,100.071,0.800,-0.800,0.300,12.031,0.000,FLYING
1776375960.801,48.839,47.939,100.027,0.800,-0.800,0.300,12.029,0.000,FLYING
1776375961.236,47.717,49.363,100.041,0.800,-0.800,0.372,12.026,0.000,FLYING
1776375961.670,46.591,50.869,100.047,0.800,-0.800,0.300,12.023,0.000,FLYING
1776375962.103,46.388,52.418,100.056,0.800,0.800,0.300,12.021,0.000,FLYING
1776375962.676,47.570,53.988,100.066,0.800,0.800,0.300,12.018,0.000,FLYING
1776375963.111,49.462,55.236,100.034,-0.527,0.618,0.300,12.016,0.000,FLYING
1776375963.546,51.452,55.065,100.029,-0.800,0.270,0.300,12.013,0.000,FLYING
1776375963.983,53.067,53.917,100.039,-0.800,-0.098,0.363,12.010,0.000,FLYING
1776375964.416,54.017,52.251,100.042,-0.800,-0.486,0.300,12.008,0.000,FLYING
1776375964.848,54.174,50.315,100.044,-0.800,-0.800,0.300,12.005,0.000,FLYING
1776375965.285,53.701,48.266,100.047,-0.800,-0.800,0.300,12.003,0.000,FLYING
1776375965.723,52.691,46.451,100.052,-0.504,-0.800,0.300,12.000,0.000,FLYING
1776375966.158,51.359,45.393,100.062,0.099,-0.800,0.300,11.997,0.000,FLYING
1776375966.594,49.860,45.292,100.055,0.433,-0.800,0.300,11.995,0.000,FLYING
1776375967.026,48.274,46.063,100.069,0.699,-0.800,0.300,11.992,0.000,FLYING
1776375967.459,46.641,47.524,100.023,0.800,-0.800,0.300,11.990,0.000,FLYING
1776375967.892,44.985,49.400,100.040,0.800,-0.800,0.385,11.987,0.000,FLYING
1776375968.326,44.287,51.458,100.050,0.561,0.655,0.300,11.984,0.000,FLYING
1776375968.759,44.871,53.304,100.054,0.229,0.800,0.300,11.982,0.000,FLYING
1776375969.195,46.200,54.620,100.042,-0.128,0.800,0.300,11.979,0.000,FLYING
1776375969.626,47.919,55.208,100.052,-0.498,0.800,0.300,11.977,0.000,FLYING
1776375970.060,49.841,54.996,100.051,-0.800,0.800,0.300,11.974,0.000,FLYING
1776375970.493,51.869,54.178,100.051,-0.800,0.800,0.300,11.971,0.000,FLYING
1776375970.928,53.822,53.035,100.050,-0.800,-0.126,0.300,11.969,0.000,FLYING
1776375971.364,54.812,51.724,100.052,-0.800,-0.445,0.300,11.966,0.000,FLYING
1776375971.799,54.774,50.324,100.045,-0.800,-0.800,0.300,11.964,0.000,FLYING
1776375972.232,53.966,48.878,100.059,-0.800,-0.800,0.300,11.961,0.000,FLYING
1776375972.667,52.740,47.409,100.021,-0.800,-0.800,0.300,11.958,0.000,FLYING
1776375973.099,51.296,45.926,100.023,-0.800,-0.800,0.335,11.956,0.000,FLYING
1776375973.533,49.739,44.810,100.016,0.655,-0.800,0.300,11.953,0.000,FLYING
1776375973.967,48.121,45.195,100.037,0.800,-0.800,0.400,11.951,0.000,FLYING
1776375974.403,46.473,46.510,100.053,0.800,-0.800,0.300,11.948,0.000,FLYING
1776375974.837,44.941,48.310,100.015,0.800,0.484,0.300,11.945,0.000,FLYING
1776375975.272,44.677,50.363,100.018,0.800,0.718,0.332,11.943,0.000,FLYING
1776375975.706,45.521,52.523,100.013,0.470,0.800,0.307,11.940,0.000,FLYING
1776375976.142,46.987,54.069,100.030,-0.195,0.800,0.383,11.938,0.000,FLYING
1776375976.575,48.676,54.576,100.040,-0.113,0.800,0.300,11.935,0.000,FLYING
1776375977.010,50.435,54.239,100.051,-0.412,0.800,0.300,11.932,0.000,FLYING
1776375977.442,52.230,53.135,100.021,-0.615,0.800,0.300,11.930,0.000,FLYING
1776375977.930,54.011,51.457,100.017,-0.670,0.399,0.300,11.927,0.000,FLYING
1776375978.374,54.887,49.479,100.024,-0.545,-0.436,0.346,11.925,0.000,FLYING
1776375978.810,54.660,47.528,100.021,-0.284,-0.768,0.300,11.922,0.000,FLYING
1776375979.244,53.615,45.932,100.019,0.046,-0.800,0.319,11.919,0.000,FLYING
1776375979.676,52.117,44.949,100.025,0.413,-0.800,0.345,11.917,0.000,FLYING
1776375980.109,50.383,44.728,100.022,0.800,-0.800,0.300,11.914,0.000,FLYING
1776375980.543,48.526,45.164,100.022,0.800,-0.800,0.327,11.912,0.000,FLYING
1776375980.976,46.605,45.961,100.021,0.800,-0.800,0.322,11.909,0.000,FLYING
1776375981.412,45.113,46.946,100.023,0.800,0.202,0.335,11.906,0.000,FLYING
1776375981.850,44.684,48.030,100.017,0.800,0.564,0.300,11.904,0.000,FLYING
1776375982.283,45.194,49.165,100.036,0.800,0.800,0.394,11.901,0.000,FLYING
1776375982.798,46.334,50.327,100.049,0.800,0.800,0.300,11.899,0.000,FLYING
1776375983.234,47.806,51.502,100.029,0.800,0.800,0.300,11.896,0.000,FLYING
1776375983.670,49.451,52.685,100.032,0.800,0.800,0.300,11.893,0.000,FLYING
1776375984.106,51.187,53.872,100.036,0.800,0.800,0.300,11.891,0.000,FLYING
1776375984.540,52.970,53.848,100.042,-0.800,0.800,0.300,11.888,0.000,FLYING
1776375984.976,54.680,52.577,100.053,-0.800,-0.257,0.300,11.886,0.000,FLYING
1776375985.409,55.287,50.654,100.041,-0.800,-0.573,0.300,11.883,0.000,FLYING
1776375985.844,54.788,48.585,100.052,-0.308,-0.800,0.300,11.880,0.000,FLYING
1776375986.278,53.579,46.912,100.041,0.061,-0.800,0.300,11.878,0.000,FLYING
1776375986.714,51.996,45.915,100.052,0.446,-0.800,0.300,11.875,0.000,FLYING
1776375987.152,50.217,45.722,100.041,0.800,-0.800,0.300,11.873,0.000,FLYING
1776375987.585,48.215,46.438,100.052,0.707,-0.800,0.300,11.870,0.000,FLYING
1776375988.018,46.069,47.882,100.042,0.689,0.239,0.300,11.867,0.000,FLYING
1776375988.455,44.866,49.727,100.054,0.670,0.551,0.300,11.865,0.000,FLYING
1776375988.888,44.682,51.704,100.035,0.477,0.800,0.300,11.862,0.000,FLYING
1776375989.323,45.175,53.497,100.039,0.180,0.800,0.300,11.860,0.000,FLYING
1776375989.758,46.022,54.809,100.047,-0.166,0.800,0.300,11.857,0.000,FLYING
1776375990.188,47.055,55.429,100.061,-0.538,0.800,0.300,11.854,0.000,FLYING
1776375990.621,48.184,55.278,100.014,-0.800,0.800,0.300,11.852,0.000,FLYING
1776375991.136,49.364,54.567,100.035,-0.800,0.800,0.398,11.849,0.000,FLYING
1776375991.569,50.571,53.561,100.049,-0.800,0.800,0.300,11.847,0.000,FLYING
